Monat,G001_m3s,G002_m3s,G003_m3s,G004_m3s,G005_m3s,G006_m3s,G007_m3s,G008_m3s,G009_m3s,G010_m3s,G011_m3s,G012_m3s,G013_m3s,G014_m3s,G015_m3s,G016_m3s,G017_m3s,G018_m3s,G019_m3s,G020_m3s,G021_m3s,G022_m3s,G023_m3s,G024_m3s,G025_m3s,G026_m3s,G027_m3s,G028_m3s,G029_m3s,G030_m3s,G031_m3s,G032_m3s,G033_m3s,G034_m3s,G035_m3s,G036_m3s,G037_m3s,G038_m3s,G039_m3s,G040_m3s,G041_m3s,G042_m3s,G043_m3s,G044_m3s,G045_m3s,G046_m3s,G047_m3s,G048_m3s,G049_m3s,G050_m3s,G051_m3s,G052_m3s,G053_m3s,G054_m3s,G055_m3s,G056_m3s,G057_m3s,G058_m3s,G059_m3s,G060_m3s,G061_m3s,G062_m3s,G063_m3s,G064_m3s,G065_m3s,G066_m3s,G067_m3s,G068_m3s,G069_m3s,G070_m3s,G071_m3s,G072_m3s,G073_m3s,G074_m3s,G075_m3s,G076_m3s,G077_m3s,G078_m3s,G079_m3s,G080_m3s,G081_m3s,G082_m3s,G083_m3s,G084_m3s,G085_m3s,G086_m3s,G087_m3s,G088_m3s,G089_m3s,G090_m3s,G091_m3s,G092_m3s,G093_m3s,G094_m3s,G095_m3s,G096_m3s,G097_m3s,G098_m3s,G099_m3s,G100_m3s
08/1996,1.0435924893113881,1.4151059941168633,1.0020493346661623,0.1712202039114329,1.360272066899013,0.9450700918469508,0.2198158342587535,1.116863189733248,1.277090940549514,0.6007712148349733,0.2972509755513382,0.8952375854224599,1.003705915012696,1.0153564191006312,0.9659226983373118,1.3277254769924811,0.7768567864961167,1.3868540373369873,0.8925727069673484,0.8972247511946676,0.20571394199214738,0.5362875687413026,0.1917896237288922,0.7876570302874143,0.4302518865285178,1.2173616153391604,1.5672274413678524,0.3218567345825918,0.2885573430136057,0.4465243038934519,0.7960720020501535,0.8744905150800661,0.35193139527584594,0.2908518625887759,1.122146616039225,1.297296417354036,0.8646793215812214,0.7079476739153115,1.237131452905535,1.0510967719063493,0.6534345250570202,0.748571624657756,0.6653552375078896,0.6530641348095447,0.9369176272453625,1.207248190045319,0.39527653150158004,0.7227680667804721,0.5141787638698786,1.1270939364073242,0.49706512645905776,0.9595412452560974,0.431157643826672,0.7526254748318519,0.7346814697995482,0.29071600592521474,0.48387790213987203,1.4331976619303624,0.9499154478536329,0.3311563589106568,0.45534256830375,1.1540918303334622,1.2395660627314071,1.4466328653812135,0.28339926190529746,1.5551917918356002,0.34632171060524897,0.5196534016432328,0.19282858482072196,0.8385441740148507,0.6359397542081173,1.0428300486822912,1.3250338829334163,0.9225030033930433,0.8438298584615009,1.5221276117101987,1.387891842165383,1.4136509609549388,1.714410454816516,0.554448588758057,1.2009051542206084,0.6617161165165566,0.6689616490560135,0.46990132342044055,0.8396537409401967,1.0295070230976402,0.7820475678882257,0.9150881768453547,1.3450495826531137,0.6064694786316043,0.4949677708243679,0.25938490668798775,0.5709934805691841,0.6120216002920513,0.14796043139776593,0.1295662234815108,0.13024422375606282,0.5993418535549104,0.3632878479579647,0.9784144105584149
09/1996,0.34053220905349835,0.9874858640287072,1.467315442641559,0.5732836995355686,0.6034741412250046,0.5766186593212466,0.7068546639624816,0.6661337165125598,0.4191506446536978,0.954312280547001,0.6818779881703445,1.6516035490062644,0.749944949346173,1.9898050412688715,0.23331922416499484,0.6546510415669071,0.4408428991428167,1.9309166414623125,0.7070599539655944,1.360636440925191,0.16354751034109793,1.8331717942215513,0.7978173367913167,1.0149796743477408,0.343637227772177,0.4928723102824656,0.8109471518683647,0.24676944494856684,1.7945575432025271,0.8884427354128156,1.4367805971862746,0.7051381843371686,0.8543359478001894,1.0634456219226305,0.9217759411788126,0.7215765913853389,1.8784000358109965,0.6269781788049316,1.3405154272782682,1.839861486224639,0.21278643375126666,1.0523754131188259,1.8931272017984482,0.737744478881267,0.5563720536633541,0.39094680456763675,1.0662415245337318,0.44914128295512545,0.34649107535651624,0.7136367379193933,1.3961397929663422,1.4366930398037154,0.21471891103839646,1.3753730166659754,0.2769916779464243,1.0242347560576794,0.7503610964603393,0.8583288400807249,1.2116497373597097,0.4469532428209544,1.105203534606368,1.0680773195497448,0.8485998476648445,0.7013320625013861,0.7249378588862039,0.5569552122606496,0.2382825671144938,0.7666919570293502,0.9518976767977352,0.6222492501078312,0.31801255306752385,0.20580976153564223,0.5288707082580713,0.738447690818914,0.28977046956135194,0.3413937454330427,0.3911175405517,1.0195333826726487,0.7476039860820357,1.0394686803096953,1.2511541340420014,0.7082541365249123,0.15949408232429174,0.5948139524325355,0.2847641832809992,0.8857331247526853,1.1375490689419843,0.3744440811969984,1.1624492822574453,0.3803188907635738,0.21769752174625973,0.99355020428327,0.30434763099612605,0.9176446254941873,0.2840708289884644,0.8973491108003768,0.9768130970074536,0.17159863156174993,0.2075003889019234,0.48558834773230547
10/1996,0.730424283657534,0.45429094642614043,1.136463499441985,0.12023818650240659,0.10422639538564527,2.827207667935836,1.0748774909204253,0.6722629010568448,0.319252541650426,0.8855011322798957,0.30484344505451383,1.3372578479724906,0.11937552870849288,1.200520183047646,0.29470272295121874,0.6253620375315069,0.573993164487633,2.143412710981177,2.446265332582536,1.1857958989881245,0.8065537825059763,1.5820867873554936,1.0315912001973508,0.7967216509383735,0.2766185655477419,1.06875192570456,0.8343090638964595,0.6637738756319345,1.8093117246415629,2.3512617051143496,1.1720515167080903,1.4523141113421745,0.2003091474740487,0.5541368145900258,0.6008110768671184,0.6888956699743217,1.355856882570418,0.6757880904773492,0.664536001005299,1.2609544965959683,0.3182099816173027,0.6807137062493713,3.4530092048813077,0.9531959370352019,0.9096532717869947,1.0025134139866507,1.356240842712665,0.6039090602216967,0.10958687077579554,0.9865700981549059,1.5096818611169789,1.7530031957288132,1.2839662045348845,1.6274462317530465,0.23090543951985099,0.6402878483765866,0.8761555623311528,1.671056442147405,0.49143237262026596,0.7540761345643846,0.9741138515711123,1.4412940375005812,0.5679592721725786,0.424473751264293,0.5937762309946882,0.4380679319904275,1.8379304379298305,1.1179270735066553,1.3945526846715943,0.22281644334441253,1.3777873375547223,0.211121156660868,0.26409708949624616,0.4589225861233255,1.1326617983236773,0.10255348750366605,0.7756799085596942,0.4839150532233284,0.76243938906496,2.6036963749706983,0.7763301615376967,0.3917800138463019,1.0295110075921796,1.3102791692328717,0.7296885632665033,0.5776986893563771,0.34695068953820885,1.2712301445583278,0.693652730253181,0.3624477424770294,0.394347740937499,1.39301450915926,0.10424122335859293,0.6100984454894678,0.4736153234329077,0.24447405849872617,0.5135559983383176,0.7095112640686909,0.34328356895047807,0.3535511468707258
11/1996,1.8466411933303841,0.88527982103581,1.067818512364824,1.2812212846484865,1.2627288390728792,0.45970816708131684,1.4227196919250213,0.697001254754035,1.197146909480961,0.6963915621555337,0.145696109123436,0.9615460934345181,0.23586850913488666,0.4399897400033015,1.258714857773336,3.0582642553884787,1.8214742040159728,0.16119338036615527,1.649282277755301,1.1931537870248672,1.3482562777966027,0.32756498476087514,0.802313193022314,1.114021084903108,2.3022725486009605,1.2071177595519362,0.3626703089895523,0.2511530723884776,1.3080786145636913,0.8922257962806285,1.2604578448160568,0.17680183527066118,0.7036191864957528,1.2290586562981984,0.5154809876441597,0.12389698229188018,1.2070058606424137,0.6124020264143368,0.7679149663307356,0.869791058976388,1.1075965254865179,0.5786669470606709,0.8030182441313629,3.0813822376495565,1.0663452382082923,1.4244551705484734,1.7019728169344768,1.7399206816262092,0.5363589888108724,0.8700965624977053,0.8803189362764038,1.3647573963915018,0.5477129426400726,1.9476964727367523,1.1219123081592117,0.5986858817682366,0.3877444310485486,1.1992731545010975,1.0704370415493945,1.3061849893329254,1.0539188004071547,2.243404159152237,0.28831633424042546,1.098183742002835,0.4236577482721816,1.5763073229650133,1.1294933776297404,1.588901525942063,1.215865227762438,0.6194630858897177,1.4029056080610502,1.8364706485757454,0.5531924321480008,2.096238743321055,1.2733261553282655,2.0196805086308878,0.646805109606915,1.1202809957312918,0.8568246968909656,0.4561827445498122,0.7645838384097718,1.3055393570701888,0.9755302005735154,1.6810144411265215,0.6380123669579354,1.4775995215065256,1.0012940908073384,0.9881141139001335,1.335620344993987,0.41949988001670435,2.3670817124481736,1.288655576762078,1.082640118335433,1.520228218921588,0.6231998311537577,0.4552526265794845,1.412967977286705,0.901971697588905,0.2390142859197526,0.8742721789172444
12/1996,1.2117587198487434,3.9347014595877288,0.872633150442156,0.8151112341110364,0.8562513774079081,0.3964989746029852,2.5361306815351514,0.7065050825061677,1.6080406663478615,0.509355041251626,0.29652615502490554,1.728135347004097,1.0912681236445148,0.551412510081734,2.4799522323973426,2.095101019678486,1.8710581494110672,0.398523254068427,1.066714614334451,0.7465160886650114,1.501875771027123,0.5417864838009249,0.470011313329633,1.0054486705281642,2.9014949344576384,5.617892668758775,1.2193318458686915,1.1505398402972016,3.996068693313451,3.230897348612319,2.5728143828025263,2.733723146327384,0.4534177181139919,1.060890903387018,3.2988508002138746,1.1550848842836126,0.7496886514273928,0.8738174678195247,0.7994657074306752,3.018846106442723,0.932344273589211,0.7038205344529014,1.3562160068402374,2.253430346094696,3.0975886994282864,1.0906798488353635,1.5346380228824579,1.1434190627382752,1.3922015512289208,0.8147684217611051,0.5425009489400099,1.1073981522856755,0.32154641069246903,1.765204878098993,3.0302528620778846,0.8505066800394132,0.707816316186731,1.3413903444753,0.6923928999944581,1.1495281017765584,2.0806607516292597,1.821314691811767,0.22539280355625724,2.65623718225759,0.20236307415046195,1.619142823977994,1.1364872813939155,1.333109610587301,1.133748296905932,0.665173695036707,0.9270810304476829,1.8286729534135777,0.2975947006033174,1.4644177874621715,0.9678570751714868,1.8783958636695952,0.36030414629995056,0.9616087662097456,1.1051056872660392,1.3753669032180296,2.264104391992067,1.5309174995099928,1.0765144182776922,1.1225795340091693,1.0600835154974384,1.1669062684580966,0.6026000558761484,0.8803042414572261,2.911241258319271,0.9583349523911959,1.5804126718871903,1.078603415317138,0.6628299392903374,2.549013283511167,0.46028737974185885,0.5603604696672005,1.5225096638295068,2.408968875710315,0.18089335691059272,0.647616762716941
01/1997,0.865668578361324,2.9252461457004433,1.9696541142497308,3.8048951904632045,3.0359029399360393,2.4471761890239323,1.974609635399573,0.14431963853420282,1.9506679710541084,1.1234771336312153,1.1783857168654917,0.16897947821111803,1.1812191110740389,1.0145195977113253,1.221399421252682,1.0056155686931771,0.8433862383631573,0.24752515189991586,3.340100804716381,1.0454328842388176,1.0468556494304164,0.16204294883062964,1.6431311258628112,1.8940794833656807,1.0847077301654495,1.5965906360688127,1.9472749169466494,1.2075771930287469,1.45828341336203,1.5504880467160957,2.422322752285714,2.230136464226169,0.25214760542741554,0.8913172367871491,0.9050989435304997,1.3121298381313187,0.5393945038172067,0.2970462655374797,0.5306984774333116,1.7469336790105314,1.4095221544817271,1.796061410674349,2.770033413844449,1.1079528803079195,1.7081859137240067,1.8310684674652622,2.428701893283643,2.735382942529257,1.1703412442476264,0.588266277224244,2.293202205052184,1.213772538701426,0.8215625382689838,2.3655026488541955,0.4287870286843942,1.4262239927843927,2.281623847983492,1.425641797221509,1.092942804795494,0.40216344226250866,0.49864166640938445,0.49367896553344626,1.3088045270857525,0.7918099001398806,0.9573070654051258,1.9259231399309467,1.603843323682519,0.3458936600859267,0.8258102426360734,0.4746463387614357,2.3683465597291207,2.5072147039857047,1.3521431497563337,0.8990437499480393,1.6585294121784893,0.8549927050957197,0.5505689280889362,3.228394686697622,0.7015015679794618,4.821734455761537,0.9996805559254451,2.4609817616145184,1.4117954811294149,2.214688440158081,2.131448563536828,1.1279345577418876,0.21743809115481372,2.44524554056794,1.7446809959104932,0.7573391755181196,0.9381081539359499,1.8344905110760696,1.4742461869060284,0.9433966967176934,0.3598497634219945,1.0035479555182552,1.031914926640647,0.6968632585019556,0.45635550734472974,2.005705869729145
02/1997,0.9405553220571885,2.0248089064970825,0.8166017363380329,1.1992071106638107,0.47280196760932514,1.3295864106990767,1.5234286128358374,0.45956924169468805,1.2236186705811798,1.2362102989345365,1.9230476770904805,0.17529025563319944,1.6205931110069351,1.821714814110168,1.752141676305253,1.6110268453006782,1.6490597960386881,0.47433331762743425,1.0361590261989355,0.2167959613307816,1.1646018994837803,0.9879760728302764,1.3481717264701083,0.16745760878447347,1.1446298219683375,1.187689310169338,0.18201827711923735,0.4780635705426476,2.049741906957458,0.2752180065579555,0.7854848424096335,1.8029927149590543,1.1260087943389667,0.5760756200050345,1.4915798946750156,1.4053469751175296,1.2557147974406482,0.8782244206097856,1.2143329437859773,1.2923708154659461,0.8673827193555683,0.4267082023980744,1.8717960974227252,0.47344260238474656,0.2299202447101537,0.5750340327745994,1.622344710963735,1.3648831311631393,1.5024154003557928,0.666458462795565,0.24614294428746186,0.5337628737071839,0.41167423645704904,0.9011457626009136,1.5460833782573544,2.0977664576029458,0.4126402003478741,1.7170266361451507,2.290260646426656,0.9740476618893248,1.977777207382443,0.7983801454116546,1.6223556411096065,0.5660068751499878,0.8287669089851162,1.635630370214751,2.225292071468605,1.0530376424186803,0.7322347028166596,0.9718882860521694,1.5594470929428577,1.2642763208962686,2.7423886711927974,1.2218378512744275,0.782012120081056,1.2548409161800422,1.6196455877246538,1.9596401327466326,1.197606078103139,0.3679657289788971,0.6968554064658513,1.5873274404852813,0.6666058257418677,0.6445764091503983,1.5435948907813157,2.1711303164110722,0.8890575847583433,0.6047315341809233,1.1191159988611825,0.2278809270337553,1.8465740615934725,1.725195586292702,1.221508662693327,0.6915970937211939,0.8258611629062493,2.4000908015594273,1.522292732574257,1.0327924789666691,0.9851313496752544,2.5905537660505455
03/1997,3.043452217449091,1.642549589100835,1.1738017878249527,0.8424741173077821,2.314812546063974,1.1042257399059507,1.8908233269484644,1.4822612556443484,1.942273466598108,2.304125574154187,0.6508290642596113,4.100729537881276,2.2264004552197405,1.21745983166713,3.4236803433768523,2.261710163638907,2.5713869429213125,2.567589857758073,1.189410642948975,0.4841570382983531,3.289856410715327,1.8695359847668276,3.062266656555308,2.842942234241173,1.2031699485622382,2.776568144198089,0.6435819948735438,2.23693989559567,4.257686076062342,2.1741983064875083,3.0426630379210304,2.488469818833745,2.0712004708211276,1.6497571806863536,3.9199228747711636,1.5261945099515324,2.076724714220671,0.7196541834327383,2.5691898934863264,0.3364811798141758,1.9513234053084758,0.5992433806879071,2.6241065589179025,2.827864343603129,2.8845107828544645,0.6332842683065942,1.4719619696884323,1.195201453533161,0.6367309656839208,1.7268364267715828,0.9227854930362531,1.4346043557198576,0.8667560243317057,1.9087138402891108,3.241268356151169,2.5626473151430464,0.33681652223498815,3.242405376823452,1.2524899433109151,2.0174470671576827,3.22851626809877,1.3338882583655485,3.279205154823406,3.3797825522724985,0.47681950248224525,1.6405607650680691,2.0568878861986533,1.5786030737095862,2.420206192374977,3.3428474480614927,4.099229541703583,1.4358866884717068,1.7884155088627867,2.4856139891117235,0.9526161902170699,2.8359681510082764,2.66628805896051,2.9365301178786503,2.7967866436453916,0.6254935742583048,1.414854126885222,2.327874862597254,1.6711055965324357,1.2712727110146658,1.025502936734918,1.1411942755758038,0.8928677567786516,1.6416032306488857,2.144519577721085,0.6932481502609302,2.4153451553085143,1.98970338442377,1.938445525757113,1.4414605829266771,0.8610152158036259,2.6496592963336743,3.4934996595374814,2.1910083127077447,2.0051614458169613,1.2983437109900393
04/1997,2.0291318621294914,4.234402738373013,0.909156955591828,0.7398403641851856,0.8082355336108407,1.052770166477308,2.7389131514300873,3.078892732681206,2.447694674062403,4.529668010082005,2.449192133092247,0.47785316356906105,4.423259391320763,3.9484208239017877,3.66951319969173,3.6542519473478547,3.7853989462846727,1.5538811210727412,2.7065730701800153,5.974401791614184,3.215800658264825,2.9599208914157393,4.54547388944988,4.750552229737841,0.9711878342609477,1.7005016446608225,0.925574076867967,3.919510253567535,1.910416832320741,1.5943221745899243,4.041051169140351,2.7230791809648975,6.149069060335261,2.1092224214140787,1.7804341375378439,0.6604797038595778,2.742962824896127,2.7023680002532955,2.1458766544647023,1.8393095649003137,1.8569238654899007,2.2669201060407635,4.383860258334987,1.6125822345424046,1.2120034816150353,0.38982862390064454,0.7737690516432518,1.4312945568914515,3.025686426493685,2.712967775788287,2.2087778121581674,1.32721585111375,1.1459843998076145,0.9028972064914729,2.269608405971591,4.854042901142858,5.722881297261706,3.497667078497863,2.547928037722769,1.1216162279663238,3.477932799430815,2.154328856440669,3.202007793175499,1.2727180271230434,6.821805632373888,3.579602431798419,2.3297882817931836,1.4959546337075946,3.55862008693256,2.9503615870872273,2.6043168642028314,3.1799381135334217,3.089803281603646,3.7590806254155087,3.209462017349622,4.160734144831764,5.469713817363087,3.6796884904865403,3.7108815116275355,3.8270329415504243,1.9382701600805627,5.336662976005471,2.23669137839065,3.336219814679259,2.1216766232698534,3.3139091346540535,1.0351763597154993,3.6319891072964574,3.871417214015903,4.184248186262181,1.5754002759669046,0.835820197259179,3.2609410810781814,2.851701636039431,1.4302195671193,3.1620271842228242,3.3762680573216826,2.130383710607788,1.8955264118869763,2.6134459410467694
05/1997,0.829437968851763,1.788030024084301,0.26114184731953893,1.4826108901619697,1.4327515323263735,1.9613688657410653,1.3939388629285074,1.0797928757084352,0.8841962456167174,2.21871334260245,0.6840458532024498,0.8038951535871668,1.3380944494377696,2.2984904541393294,1.0761352499047683,1.9073670146163266,2.781436903657256,0.7208401068881314,0.7011289043776043,1.9874562805987919,1.1149351691982505,0.9675859779079451,2.4122628370271486,2.26371623357116,0.7122212872141422,0.44169654397901204,0.19416876538684047,2.3687609946193526,1.3369941109320627,1.7251017134409725,1.1109715513149787,0.9795082642785187,2.896106105234069,0.4331997841266497,0.5639181884694467,0.1275671140914395,0.881038608954908,0.7915562913163585,0.533796134802852,0.7469062464873628,1.7102911197208526,0.8022156954032096,1.9633026324027432,1.392833655053384,0.42670634532869983,0.4495540407529116,0.9884329773373081,2.270098673525113,2.1232417094168365,0.8265653223246293,0.6210256777692652,1.0253099226234466,1.556313496673662,0.6779258496813498,1.1203625042670617,3.1236296937806056,3.6611568330291773,1.6759888760886017,1.0707625117335318,1.5288263984889223,1.5564997111705645,0.44998340088405486,3.370162872418161,0.5872430399565877,2.6513538097314875,4.9603677290724795,0.9522044335437063,2.189541396842944,2.7955519590385642,2.547590758821536,0.7676626250031552,1.2273628083566952,1.2496693408022659,3.3141437132946727,1.434675797124723,1.2970806391137435,1.6279235614601237,2.482567713608626,1.456310005223393,1.5058456195923435,1.1395391531748205,1.7996896434558478,0.5306942209943913,0.9915005543687844,0.7861808207849423,0.9454238374369772,0.3675071733784966,2.9330218088384825,1.1008805981731116,1.8791304544198946,0.8319276340741346,1.395282819422798,1.4596004708121137,2.95311823074615,0.35347668815165567,1.220346383110139,1.2355549737149958,1.3765176772739773,0.4404450115287948,1.0035381904231386
06/1997,1.2478829227491746,0.830834042390402,0.4670387439235222,0.6139438440033171,1.1937216810950293,0.6992642554367081,1.282408946792377,0.88458381612017,0.5376767640162621,0.7010001682475605,0.656111854945133,0.39401514668521026,0.7720426284600818,0.47228352213715497,0.572731674583399,1.7272287434293982,0.5949814768369243,1.0262039584425158,0.15121213430088654,1.8670042661955515,1.1701209427378805,1.043393285054139,1.7731503690792616,1.3248794289808716,0.6409929105150537,0.45214016083128494,0.5312674481093242,2.33142034893302,0.23335297279565992,1.6285535541788196,0.23946492904902228,1.1500632175116183,1.2487674264898532,1.0014945102186448,0.8985510669924954,1.0913940945513028,0.28056579178480523,0.3060063304258342,0.26261498029199554,0.4241895804762926,1.4830496279491447,1.0223566974652711,1.0068511774293643,1.0276275393304932,0.5397136276921135,0.5900421157092116,0.29609874443531203,1.7559716527944207,1.2617158887236406,0.8238061810371637,1.4998466601792684,0.10540742506318923,0.6680787736773306,0.5460631378890697,0.14252737448773845,1.6218647589147237,1.4886914687833726,1.0757135917344833,0.2930802551319045,0.6038705664582849,0.3233917090529086,0.9578873137872921,2.058058542075264,0.3103536528882871,1.3290919681979767,1.9983616806031026,0.21080322820905284,1.4477168951803343,1.6782408332922654,1.2996595365728896,1.0389395460964292,0.575740760286727,0.8013435235459687,0.8047384843304415,1.3084849022180878,0.9857631268876909,1.0326845997890086,0.8728102814753083,1.050186899360616,0.9200506688315436,1.1766816789550398,1.1459895597508636,0.21866001869959723,0.47080945617046116,1.1975828714769308,1.3614859434158664,0.8386208189485074,1.0897814339785956,0.254328201212911,1.83388663257676,1.4285167206918148,1.2635338711250128,0.6651280292290809,1.8700950207018607,0.6714371839362423,0.7187278042311099,0.9383125801865698,1.2005703251206878,0.5735231769904084,1.259210015607909
07/1997,0.4567167293598144,0.6011278513423588,0.11354502679828071,0.2510920004422632,0.5590939986352251,0.3146716549289241,0.8327410684228971,1.747519824479152,2.1924993549777296,0.7967883412249681,1.3947553726778326,1.4653312335156414,1.4884900317364385,0.541439267785941,0.8480667212263258,0.21847117404126548,1.063583422729082,1.8462449377268495,2.230213782079672,0.7335821842037908,0.19444320270782456,0.18582615878566877,0.28005782593700224,0.6323980891772847,0.28707420803406136,0.30231065429280235,1.2304634033587918,0.9145294295822486,1.2911334491806803,0.5956201514206375,0.24393655006546067,0.507493880909287,3.0444259044911335,0.558060504571706,0.24570770936156727,0.8833055113490268,0.22391310292602196,2.4248184345369816,0.4513877505965009,1.6197662257515721,0.8053890641803656,1.5636831422635633,0.33882485734329104,0.28421899888044466,2.351301209893572,0.559326686962513,1.4755368741718997,0.5149538221751393,1.73798094271811,1.4974293070046358,0.4518418834181006,0.28845512376079097,1.5649762761766008,0.4311220748461551,2.2437248308797844,1.6989329592068931,0.9673702918081601,0.6452795421902477,0.1916942123057005,2.003003276485713,0.49850844584995463,0.5613868644036081,0.6216478631419529,1.03185752963173,1.2926814051738829,0.6726134091376712,0.5766448910723844,0.42947775738152727,0.3622677173125366,0.7954143346427894,1.1665203930897778,0.32694805873859,0.9214561096696385,0.2740139190928558,0.9550042916247692,0.45288854186495087,0.6474631369762721,1.3352750808830744,1.1752217155894984,0.8961301231336681,2.2417888416819283,1.2952043209602115,0.3231460377027752,2.0715292139704844,1.3374505951891864,0.14035161225600679,0.6101457145690665,0.11817030752537927,1.1868927876529916,1.0627613566889709,0.3045314028360002,0.4537068998668824,0.3688591379234678,0.32616535079510234,1.0508252846944677,1.3216609920987894,0.6961556897594872,0.9836223476390485,0.23738942550684172,1.2950276644368217
08/1997,1.4510442577684053,0.6536747919612403,1.158053505228229,0.11053377376178752,1.208688083839268,0.16313015335364084,0.6752847923079042,0.5994579406245343,0.7714112040411958,0.6062532450836653,0.3705537312510899,0.28116471040131313,0.6665254371936455,0.26778392879733764,0.3938024722310022,1.811505131615504,0.3303308055787409,0.5968993020173046,0.8800480799010298,0.2764879588071235,0.48433222808793586,0.6254242147534911,1.000586416212201,1.0636306045620916,0.21211162628053148,0.9407610415551533,1.0813821185964367,0.5450250275056555,1.127168130111432,0.4986431527329015,0.5883203314188478,0.12594111536830288,0.833083974753439,0.746414734923904,0.8402958842268351,0.32258231707129703,0.7801871201513497,0.7376105285654718,0.38641101886689544,0.694946863457201,0.8810289583212902,0.5991719984489318,1.2116097990648107,0.42066179473835097,0.5550853728869376,1.349527087134735,1.0617867871589786,0.9433117007272456,0.6171752956275839,0.6842996984235974,0.2067402190224184,0.6263424547081776,1.4576009913728454,0.39028106243127175,1.889366764178525,0.19956489891121043,0.4654822804685482,0.12121072403136357,0.5188164328525421,0.7389007317963807,0.31419089111288634,0.7707339513145038,0.5293186853358357,1.3241567946613946,0.18284169447681575,0.42178203696675676,1.7305563075679222,0.4508855023398155,1.1679340411207022,0.6549499977214703,0.5904657119224987,0.9574931713106194,0.718748511214471,0.8199384692919475,0.9412712645667384,0.5941193793492414,0.17748252254209096,0.3662190458846563,0.4161324050439401,0.7598755210889134,0.9391606653984919,0.5936037836858006,0.41442506311770555,0.7772241639712817,1.4451202179931006,0.6590249570230511,0.15934220371206675,1.1563536976208622,0.3070054228843595,0.11602649168340651,1.539187676780581,1.4488138984503864,1.087931740721186,0.43167614713431235,0.944400716002985,0.5655509359137307,0.9315138856144103,0.7619882395833206,0.5424037689638299,0.7337353005487246
09/1997,0.5649100918202982,0.5210633647209764,1.3111485011540283,0.8127571449949353,0.48563390980258475,0.2762588226038544,1.269178045982522,1.596040737631,0.7299641890527857,0.8275480365422716,0.829865998908434,0.7997185528926406,0.20233839001036408,0.725720477269745,0.29418760644708913,1.6397506690050565,1.2702542450577512,0.6550153532413153,1.1580182013776634,0.38308329494238413,0.27107020327223685,1.1173594664390927,0.7409896748257412,0.9283196238710371,0.2763703319263827,1.5768648049396763,0.16249960426203547,0.9619193800587751,0.9764705146297468,1.2307111350989692,1.5412375186265037,0.597155003482498,0.5256697480193023,0.5788646539914937,1.8095556906968775,1.128565313901736,1.2743070581557068,0.5349814977437831,0.19516834214612833,1.3850868484748902,1.2836840964165557,0.7264920768413656,2.25219961198761,0.5268649110575775,0.7573930747826116,0.6107782231682164,0.9655953199232652,0.7820159647044475,1.1293102881305888,0.7146371545584225,0.7013400252014476,0.5818792690843457,0.32352808318862847,0.5767589333035014,1.330122517016938,0.6671243662962526,1.073497240398494,0.9265263850789218,0.3539589482635657,0.39218195824897084,0.8542568464683902,0.9707558778002302,0.7211673665671461,0.3722177430006809,0.4471747532765542,1.1969256703887996,0.9169047625730414,0.8860607019574693,0.7651135059787603,0.7623453002572937,0.49722181244586805,0.32245324389323793,0.825897903833141,0.4039773243100789,1.0129462206447601,0.5050856022933132,0.2886767982913878,0.8051038395466565,0.4732576324296367,0.8277593285046551,2.3800657814798925,0.34813699839365503,0.9902746760532243,1.0828072033892293,0.6245667202927088,1.4447335970076978,0.416841690358113,0.6990228228829347,0.8844231862713067,1.0829112695506207,1.6130261214133284,1.181232583283541,0.6300017184766159,0.8110676581160038,0.753504339620821,0.176701645594526,1.2711264395500317,0.38518626843290404,0.5630629499053743,1.052306094357961
10/1997,0.44941172379274374,0.11239953306535921,0.8950426890986068,0.9328566143637926,0.5068617256035838,1.9585867752839343,1.1046581432160527,1.0162591905687528,0.45297128370715617,0.6995634733737821,0.9087728328766749,1.2859484330671709,0.2803574141716215,1.393020585057147,0.15374285396830117,1.2937778984520913,0.8220631634789458,1.5114897662965165,0.5460225767016714,0.6515807208203644,0.8933637611275126,0.6916250418649319,0.4129483525174154,0.3401077570390989,0.3346619562494713,1.8708817633599093,0.5182632724756142,0.8059248206847398,1.798669334826174,0.682766635193239,1.6854850530061736,0.6390195812849699,0.3490205088489059,0.8103632991745799,1.698798644253805,0.8420791015800213,1.3948607459824802,0.7050516991763481,0.3346088603494389,1.9997623294285374,2.7588676977523505,0.570977649208486,1.538907184843298,1.590385689841532,1.1478492046382234,0.20164582725648705,0.9257077990316247,1.850956893209156,1.6069013017264064,1.6905975504974327,0.9163996306375926,0.4921542459685813,0.28357528253459013,1.4228111210015504,1.8440921709172273,0.37359906101035145,1.1618028600508146,0.7727596371581035,0.4877862500964339,0.5555994951118686,0.615552646574085,0.795936479578723,0.48484096821938627,1.5216857476085388,0.5591765257059691,1.6541995723866183,1.3990106884649753,0.7579378652824849,0.7693215195540681,1.0730547638906336,0.7118665232358828,0.3774827574250126,0.5428305560676494,0.4606584337916304,0.6943517530603192,0.30893659950609254,0.8576456807415338,0.5978093921176001,0.5083745882878299,0.5115317754342737,1.883576297899095,0.6916124363452608,1.25784910347612,1.825740750981681,0.18757056953658346,1.1945747543844976,1.0471957953641973,2.2481618257159997,1.4739119877677165,0.3899762245314071,1.102900354182946,2.3317203955316095,0.54622629128971,0.6565389138380981,0.15123065984630968,0.14378538617706754,1.9902022242678623,1.3312093773981621,1.29981008327908,0.9046779384441923
